-2.070071881452933303e+05
-1.960298463946053234e+05
-1.941608751354680862e+05
-1.929103235353659838e+05
-1.916209827660261653e+05
-1.900172040624331275e+05
-1.880243763970760629e+05
-1.858634770416584797e+05
-1.839211179003336001e+05
-1.824327439832729870e+05
-1.813968669146267639e+05
-1.807060416106866032e+05
-1.802504337275285216e+05
-1.799485798907500575e+05
-1.797462349155693082e+05
-1.796085875118475524e+05
-1.795134758387823822e+05
-1.794467224623428483e+05
-1.793991596884608152e+05
-1.793647794320244866e+05
-1.793395873057873978e+05
-1.793208889878665213e+05
-1.793068412335390167e+05
-1.792961658335296379e+05
-1.792879649098973896e+05
-1.792816000050536240e+05
-1.792766118587781093e+05
-1.792726664851680398e+05
-1.792695184745779552e+05
-1.792669857218902616e+05
-1.792649318277279672e+05
-1.792632537124890368e+05
-1.792618728112183162e+05
-1.792607287541476544e+05
-1.792597747898927773e+05
-1.792589744420100178e+05
-1.792582990462709859e+05
-1.792577259222767607e+05
-1.792572370056623477e+05
-1.792568178173943888e+05
-1.792564566815936996e+05
-1.792561441279410210e+05
-1.792558724320984911e+05
-1.792556352600637474e+05
-1.792554273912372300e+05
-1.792552445015289413e+05
-1.792550829925174476e+05
-1.792549398561532435e+05
-1.792548125669949804e+05
-1.792546989959930070e+05
